template_type,template_id,flesch_score,word_count,success,rendered_output
causality,caus_micro_1,40.11192982456143,19,True,Trade opened between China and West. Then Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_bare_1,40.11192982456143,19,True,Trade opened between China and West. So Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_bare_3,40.11192982456143,19,True,Trade opened between China and West. Then Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_next_1,40.11192982456143,19,True,"Trade opened between China and West. Next, Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_this_1,40.11192982456143,19,True,Russian Revolution occurred in 1917. This led to Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
causality,caus_micro_1,40.11192982456143,19,True,Trade opened between China and West. Then Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_bare_1,40.11192982456143,19,True,Trade opened between China and West. So Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_bare_3,40.11192982456143,19,True,Trade opened between China and West. Then Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_next_1,40.11192982456143,19,True,"Trade opened between China and West. Next, Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_this_1,40.11192982456143,19,True,Russian Revolution occurred in 1917. This led to Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
causality,caus_micro_1,40.11192982456143,19,True,Trade opened between China and West. Then Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_bare_1,40.11192982456143,19,True,Trade opened between China and West. So Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_bare_3,40.11192982456143,19,True,Trade opened between China and West. Then Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_next_1,40.11192982456143,19,True,"Trade opened between China and West. Next, Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_this_1,40.11192982456143,19,True,Russian Revolution occurred in 1917. This led to Soviet Union became superpower. Key facts: Russian Revolution occurred in 1917.
sequences,seq_bare_1,40.125357142857155,14,True,Berlin Wall erected. Kennedy visits Berlin. Cuban Missile Crisis. Key facts: Berlin Wall erected.
sequences,seq_bare_1,40.125357142857155,14,True,Berlin Wall erected. Kennedy visits Berlin. Cuban Missile Crisis. Key facts: Berlin Wall erected.
sequences,seq_bare_1,40.125357142857155,14,True,Berlin Wall erected. Kennedy visits Berlin. Cuban Missile Crisis. Key facts: Berlin Wall erected.
sequences,seq_bare_1,40.125357142857155,14,True,Berlin Wall erected. Kennedy visits Berlin. Cuban Missile Crisis. Key facts: Berlin Wall erected.
sequences,seq_bare_1,40.125357142857155,14,True,Berlin Wall erected. Kennedy visits Berlin. Cuban Missile Crisis. Key facts: Berlin Wall erected.
sequences,seq_bare_1,40.125357142857155,14,True,Berlin Wall erected. Kennedy visits Berlin. Cuban Missile Crisis. Key facts: Berlin Wall erected.
causality,caus_micro_3,40.17500000000001,20,True,"Because X-rays discovered by Röntgen in 1895, Medical imaging revolutionized diagnosis followed. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_link_1,40.17500000000001,20,True,Housing market collapsed in 2008 is linked to Global financial crisis devastated economies. Key facts: Housing market collapsed in 2008.
causality,caus_both_1,40.17500000000001,20,True,Housing market collapsed in 2008 and Global financial crisis devastated economies are tied. Key facts: Housing market collapsed in 2008.
causality,caus_micro_2,40.17500000000001,20,True,Trade opened between China and West led to Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_if_1,40.17500000000001,20,True,"If Trade opened between China and West, then Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_spark_1,40.17500000000001,20,True,Trade opened between China and West set off Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_lack_1,40.17500000000001,20,True,"No Trade opened between China and West, no Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_micro_3,40.17500000000001,20,True,"Because X-rays discovered by Röntgen in 1895, Medical imaging revolutionized diagnosis followed. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_link_1,40.17500000000001,20,True,Housing market collapsed in 2008 is linked to Global financial crisis devastated economies. Key facts: Housing market collapsed in 2008.
causality,caus_both_1,40.17500000000001,20,True,Housing market collapsed in 2008 and Global financial crisis devastated economies are tied. Key facts: Housing market collapsed in 2008.
causality,caus_micro_2,40.17500000000001,20,True,Trade opened between China and West led to Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_if_1,40.17500000000001,20,True,"If Trade opened between China and West, then Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_spark_1,40.17500000000001,20,True,Trade opened between China and West set off Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_lack_1,40.17500000000001,20,True,"No Trade opened between China and West, no Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_micro_3,40.17500000000001,20,True,"Because X-rays discovered by Röntgen in 1895, Medical imaging revolutionized diagnosis followed. Key facts: X-rays discovered by Röntgen in 1895."
causality,caus_link_1,40.17500000000001,20,True,Housing market collapsed in 2008 is linked to Global financial crisis devastated economies. Key facts: Housing market collapsed in 2008.
causality,caus_both_1,40.17500000000001,20,True,Housing market collapsed in 2008 and Global financial crisis devastated economies are tied. Key facts: Housing market collapsed in 2008.
causality,caus_micro_2,40.17500000000001,20,True,Trade opened between China and West led to Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_if_1,40.17500000000001,20,True,"If Trade opened between China and West, then Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
causality,caus_spark_1,40.17500000000001,20,True,Trade opened between China and West set off Global manufacturing patterns shifted. Key facts: Trade opened between China and West.
causality,caus_lack_1,40.17500000000001,20,True,"No Trade opened between China and West, no Global manufacturing patterns shifted. Key facts: Trade opened between China and West."
overlaps,ov_par_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions side by side. Key facts: COVID-19 pandemic.
overlaps,ov_go_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions go as one. Key facts: COVID-19 pandemic.
overlaps,ov_join_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions all at once. Key facts: COVID-19 pandemic.
overlaps,ov_same_1,40.17500000000001,20,True,All 4 at once: Victorian Era and Industrial Revolution and British Empire peak and Socialism rising. Key facts: Victorian Era.
overlaps,ov_during_1,40.17500000000001,20,True,"In 1837-1901, Victorian Era and Industrial Revolution and British Empire peak and Socialism rising were on. Key facts: Victorian Era."
overlaps,ov_micro_2,40.17500000000001,20,True,Both: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_both_1,40.17500000000001,20,True,Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence both. Key facts: Berlin Wall fell.
overlaps,ov_all_1,40.17500000000001,20,True,All: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_now_1,40.17500000000001,20,True,Now: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_this_1,40.17500000000001,20,True,This: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_with_1,40.17500000000001,20,True,September 11 attacks with War on Terror began and Afghanistan invaded and Security measures increased. Key facts: September 11 attacks.
overlaps,ov_par_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions side by side. Key facts: COVID-19 pandemic.
overlaps,ov_go_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions go as one. Key facts: COVID-19 pandemic.
overlaps,ov_join_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions all at once. Key facts: COVID-19 pandemic.
overlaps,ov_same_1,40.17500000000001,20,True,All 4 at once: Victorian Era and Industrial Revolution and British Empire peak and Socialism rising. Key facts: Victorian Era.
overlaps,ov_during_1,40.17500000000001,20,True,"In 1837-1901, Victorian Era and Industrial Revolution and British Empire peak and Socialism rising were on. Key facts: Victorian Era."
overlaps,ov_micro_2,40.17500000000001,20,True,Both: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_both_1,40.17500000000001,20,True,Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence both. Key facts: Berlin Wall fell.
overlaps,ov_all_1,40.17500000000001,20,True,All: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_now_1,40.17500000000001,20,True,Now: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_this_1,40.17500000000001,20,True,This: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
overlaps,ov_with_1,40.17500000000001,20,True,September 11 attacks with War on Terror began and Afghanistan invaded and Security measures increased. Key facts: September 11 attacks.
overlaps,ov_par_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions side by side. Key facts: COVID-19 pandemic.
overlaps,ov_go_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions go as one. Key facts: COVID-19 pandemic.
overlaps,ov_join_1,40.17500000000001,20,True,COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply chain disruptions all at once. Key facts: COVID-19 pandemic.
overlaps,ov_same_1,40.17500000000001,20,True,All 4 at once: Victorian Era and Industrial Revolution and British Empire peak and Socialism rising. Key facts: Victorian Era.
overlaps,ov_during_1,40.17500000000001,20,True,"In 1837-1901, Victorian Era and Industrial Revolution and British Empire peak and Socialism rising were on. Key facts: Victorian Era."
overlaps,ov_micro_2,40.17500000000001,20,True,Both: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Europe independence. Key facts: Berlin Wall fell.
